STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
PC;4.2460352;4.4619131;7633.4520662;14.2200993;959.8552062;1419.6169652;5905.5;4.08;1.55863
KP;4.0379012;2.9331124;15242.7058565;18.382674;786.2949096;1350.5669431;6100.0;4.28733;1.27299
PC;3.7539574;2.544;9040.0;14.5318;469.124;1296.0;6350.0;4.19;1.5
PC;1.27615;0.992;14740.0;14.5092;212.433;1063.0;4671.0;4.28;1.03
PC;11.6270831;2.383;3550.0;10.1847;58.1485;769.0;5776.1;4.05;1.6
KP;4.1878375;2.9905904;11415.1655183;11.7695065;397.4799328;1138.8028661;5521.95;4.34199;1.10007
KP;2.9164004;3.28681;7257.7025481;16.778361;1978.5244535;1701.0031002;5720.0;3.92;1.82744
PC;1.7215575;1.7411525;31815.406006;11.4801145;140.2785768;877.7434298;3865.0;4.62323;0.633426
APC;2.9859596;1.671;1900.0;13.2487;388.241;1236.0;6417.0;3.6338;2.87
PC;4.4626933;3.643;300.0;2.68559;1155.12;;6803.0;;1.62
PC;5.2841676;3.41;700.0;13.6017;186.605;1029.0;4626.0;;5.09
APC;12.7426508;3.633;10765.0;16.6789;213.224;1064.0;6385.0;4.21;1.47
FP;1.669769;2.0105348;10665.55057;4.4985601;49.2213077;675.5508371;3411.0;4.90948;0.433512
PC;3.7723119;2.893;470.0;3.13069;796.305;1479.0;6525.0;4.18;1.56
FP;4.0802864;1.4789165;516.622925;6.300967;4280.3235612;2062.9509379;6802.3;3.75;2.68185
PC;14.5416243;4.356;711.0;4.35314;176.698;1015.0;6277.0;4.06;1.72
PC;2.8114961;3.35;90.0;1.39962;2368.07;1943.0;6768.0;4.26201;1.47
KP;2.9895092;3.3503883;12117.7788754;18.8182218;1949.8717061;1694.8109409;6317.0;4.12;1.61396
PC;5.1665549;5.9764524;4175.9093299;14.3194419;1508.1655987;1589.3956027;6238.0;3.88506;2.0792
PC;3.6215615;1.867;10280.0;15.1893;346.581;1202.0;5920.2;4.17;1.43
PC;2.8037514;2.771;70.0;1.27317;2552.75;1980.0;7531.0;4.31266;1.52
CP;2.594675;0.313;1070.0;1.89426;3.30231;375.0;3495.0;4.91164;0.31
PC;10.4014008;2.3998128;43141.3479042;8.8111557;5.0743522;382.7938065;3526.0;4.80713;0.421428
PC;0.3096062;1.0298929;257.7064685;1.5526965;4942.3861378;2138.4737213;4836.0;4.44968;0.813125
PC;15.0619708;3.2914107;2775.349458;4.687483;45.2317163;661.4248635;5441.34;4.51596;0.890607
APC;13.6421377;3.522;413.0;1.77499;80.3771;834.0;5961.0;4.46;1.02
PC;17.5313321;4.334;306.0;1.66838;468.87;1296.0;5464.0;4.51;0.9
PC;30.0017176;6.737;210.0;1.82693;57.0124;765.0;6194.0;4.32;1.25
APC;15.1935123;2.582;5720.0;9.68144;84.3696;844.0;5977.0;4.42;1.07
PC;6.5811814;2.982;267.0;1.80641;247.2;1104.0;6269.0;4.39;1.17
FP;32.1400505;2.809;883.0;22.7389;37.4567;689.0;5019.0;;3.37
PC;9.6477019;3.003;670.0;2.57133;77.7367;827.0;5621.7;4.48;0.95
CP;10.590923;4.105;10290.0;11.1189;118.413;919.0;6017.1;4.44;1.05
CP;4.7728997;2.906;920.0;3.30213;370.603;1222.0;6017.1;4.44;1.05
PC;4.0625969;3.952;320.0;3.70815;1611.69;1765.0;6629.0;3.94;2.09
CP;1.2391534;0.4887749;2318.6594409;0.9654706;21.6623126;550.2321395;3042.0;4.438;0.197117
PC;19.8067259;4.5;2060.0;4.46533;39.4243;698.0;5513.0;4.34;0.95
PC;6.8291029;9.8781473;815.4832965;12.9127343;14489.4996714;2798.2279931;9333.0;3.53807;4.3379302
PC;3.3174026;3.021272;462.3783567;1.4488457;101.6854816;809.9057589;4363.0;4.60832;0.677839
PC;12.8355591;1.805;12450.0;11.2388;9.72374;491.0;5311.7;4.45;0.95
PC;2.177475;2.454;4450.0;4.05014;284.168;1143.0;4027.0;4.67;0.57
PC;9.0711977;4.183;10360.0;10.7594;139.161;956.0;5649.0;4.38;1.06
PC;0.8045139;1.259;3750.0;10.209;4653.02;2300.0;7110.0;4.24;1.59
PC;5.4683192;3.251;10640.0;13.9823;425.087;1264.0;6606.6;4.31;1.36
PC;0.9598377;1.429;2270.0;17.4316;5539.92;2403.0;7575.0;3.64;3.31
APC;0.594385;0.573;2280.0;7.44558;939.24;1542.0;6078.0;4.27;1.3
APC;1.3534084;1.8466332;18071.0821704;18.1129716;1620.9195266;1618.3040205;4978.0;4.438;1.16766
PC;4.1059353;3.031;11400.0;13.555;494.014;1313.0;6140.3;4.31;1.25
PC;3.0604071;3.175;12460.0;18.6847;1261.17;1660.0;6623.0;4.14;1.67
PC;0.3828485;0.493;960.0;13.7767;14493.6;3056.0;6419.6;4.1;1.68
PC;12.612483;3.406;1510.0;5.43397;69.7878;805.0;5981.0;4.22;1.34
PC;10.7833596;3.957;26560.0;15.4312;35.1978;678.0;3892.0;4.57;0.7
PC;2.9858191;2.966;9730.0;17.8139;1945.7;1850.0;7497.0;4.16;1.81
PC;13.0086903;3.7378335;20626.9583179;10.9890553;6.6784964;410.0052556;3799.0;4.72;0.520262
PC;2.8675385;2.88;14570.0;14.6783;888.042;1520.0;6219.5;4.37;1.18
FP;1.6421819;2.459;1100.0;2.54445;1746.99;1801.0;5627.0;4.64;0.79
PC;4.8002161;2.439;10620.0;15.2174;336.117;1192.0;6498.4;4.26;1.41
PC;1.6318282;1.2668494;14067.4193794;11.5558043;806.9778488;1359.3620865;5084.0;4.48093;0.942522
PC;6.0614403;3.601;4760.0;10.0397;440.51;1276.0;6507.7;4.25;1.43
PC;6.5552932;3.016;4730.0;19.1366;938.617;1542.0;7787.0;3.86;2.64
PC;5.3767997;4.7792512;4420.7451206;10.5654196;628.9279068;1277.232515;5663.5;4.05;1.57294
PC;5.7188414;2.2172849;3214.065952;4.2762449;91.6860673;789.2154631;4964.8;4.59;0.76036
PC;3.3928027;2.2095141;2201.6366114;3.7170935;183.9229574;939.2446608;4964.8;4.59;0.76036
FP;0.8999342;1.606;1720.0;6.8761;3729.32;2177.0;6211.0;4.09;1.64
APC;0.4553752;0.604;3490.0;7.9095;2215.14;1911.0;6439.0;4.49;1.07
APC;5.8095099;2.427;1750.0;5.0621;398.441;1244.0;6353.1;4.42;1.15
PC;5.2374183;3.741;11630.0;14.2208;403.505;1248.0;6042.1;4.28;1.27
PC;3.0343155;1.664;3200.0;12.5732;1230.19;;8415.0;;2.16
FP;4.2318085;2.558;1780.0;7.88895;1128.72;1614.0;8064.0;4.17;1.91
FP;0.530893;1.910177;33453.597195;3.747202;61.4271911;714.0192388;3085.0;5.0795;0.193
PC;3.8635521;3.896;11350.0;15.1873;1333.49;1683.0;6797.0;4.3;1.42
PC;4.788785;3.135;7600.0;16.3086;487.83;1309.0;6045.0;3.96;1.83
PC;2.9525486;2.694;5730.0;11.4188;531.966;1337.0;5612.0;4.09;1.48
PC;4.1459886;2.604;26190.0;12.1704;56.2686;763.0;3981.0;4.56;0.71
FP;4.1629444;2.064;3670.0;11.633;243.425;1100.0;6005.0;3.94;1.88
PC;1.2699324;1.596;1325.19922;7.56197;16457.7;3155.0;9649.0;4.35;1.74
PC;11.9285531;2.283;20690.0;16.0753;18.6079;578.0;5447.3;4.34;1.09
PC;3.42015;3.801;11140.0;18.3061;808.301;1485.0;5708.0;3.96;1.76
PC;2.5842514;1.837;2360.0;7.50424;424.656;;5860.5;;1.51
PC;5.0775738;4.053;8620.0;18.5536;1365.56;1693.0;7648.8;4.09;2.0
CP;1.5483542;1.2030925;926.4111032;2.1601741;240.1950345;1004.0625199;4665.0;4.67631;0.663414
FP;3.813812;2.572;2310.0;3.44278;177.52;1016.0;4689.0;4.61;0.71
PC;2.8633026;0.941;4710.0;11.4725;147.202;970.0;6642.2;4.26;1.45
APC;12.7091678;1.746;4620.0;16.3709;78.6129;829.0;6145.0;4.31;1.25
PC;1.6757659;2.248;2580.0;7.62588;3221.06;2098.0;6960.9;4.25;1.53
APC;10.2780324;1.642;7350.0;11.8122;37.8777;691.0;6545.7;4.34;1.3
APC;6.3780197;1.226;7050.0;18.7767;71.6141;810.0;6540.2;3.96;2.03
PC;4.4977307;3.2573447;5324.061552;13.0442723;1111.2092116;1472.5454489;6544.0;4.2;1.5335
FP;1.4958429;1.534;2830.0;6.70553;825.738;1493.0;5666.0;4.24;1.27
PC;3.214031;2.215;5730.0;6.77869;284.023;1143.0;5366.0;4.55;0.85
PC;2.5444539;3.709;5440.0;12.5904;2136.19;1893.0;6171.0;4.01;1.77
KP;1.9000862;2.3058232;25717.0085858;15.0496208;823.7008783;1366.350537;5440.0;4.41615;0.934028
FP;0.8857522;1.579;760.0;3.19978;3880.86;2198.0;6238.2;4.42;1.13
PC;1.6822448;1.388;12090.0;12.3028;379.254;1239.0;5534.6;4.34;1.1
PC;0.9907914;1.5908957;4860.1048997;16.1327515;10706.9470002;2594.395383;6273.8;4.0;1.82635
PC;8.3762443;3.6856551;7670.6889364;10.1350877;224.1297312;986.8351657;6086.0;4.38;1.13925
PC;3.7196227;4.948;4280.0;13.3603;1249.33;1656.0;5623.0;3.81;2.07
PC;4.267781;4.58;5120.0;12.0047;939.48;1542.0;5903.0;4.02;1.67
FP;1.0711292;2.213;2030.0;5.8474;5277.35;2374.0;6070.0;4.26;1.31
PC;1.2452975;2.086;1410.0;6.31449;4049.64;2222.0;6580.3;4.13;1.66
PC;22.0632969;2.2329319;4597.497672;10.1729473;41.5500612;647.5341338;5762.0;4.44;1.0093499
PC;2.8078585;1.516;4820.0;14.8378;428.439;1267.0;6338.0;3.95;1.95
KP;9.2016496;4.4317333;13812.3233628;13.4373959;203.9516754;963.8325055;6190.0;4.36651;1.12271
PC;6.2987919;4.909;3920.0;12.2385;653.131;1408.0;6265.0;3.89;2.07
PC;7.4603194;2.516;3070.0;11.8373;114.587;911.0;6034.1;3.88;2.01
PC;3.5533716;1.856;1470.0;4.6477;310.113;1169.0;6280.9;4.36;1.21
PC;1.100804;1.4856033;3509.2224564;10.0319087;8854.2514993;2474.045674;6810.0;4.19;1.60902
PC;1.1606902;1.232;32450.0;9.92228;101.767;884.0;3572.0;4.71;0.53
APC;4.3983492;2.0638959;10124.9081186;18.5093039;509.9050351;1211.9705717;5717.9;4.27;1.22096
PC;2.8066134;2.483;14530.0;17.3144;949.059;1546.0;6709.0;4.29;1.41
CP;2.6570006;2.125;4050.0;10.4864;688.584;1427.0;6328.7;4.11;1.63
PC;20.9233666;2.47;9470.0;12.2366;14.0816;539.0;6283.0;4.36;1.22
PC;29.3312035;3.269;3470.0;11.9961;28.6506;644.0;7618.0;4.19;1.77
KP;1.5089635;2.373;13140.0;20.5944;2852.63;2036.0;5950.0;4.32551;1.29
APC;1.450491;1.286;3870.0;8.43132;757.504;1461.0;6067.0;4.27;1.29
PC;4.9017215;2.3;6600.0;15.2294;242.247;1099.0;6329.0;4.04;1.78
PC;2.2703829;1.947;12110.0;12.7801;515.387;1327.0;5845.0;4.38;1.1
PC;7.5554044;4.003;6170.0;16.0968;736.769;1451.0;7872.0;4.09;2.04
PC;8.4332312;8.47;2010.0;11.5473;911.613;1530.0;5874.0;3.68;2.45
APC;10.0532043;1.543;5160.0;11.5364;55.4002;760.0;6553.2;4.26;1.43
PC;10.3413829;3.595;10410.0;10.465;89.0638;855.0;5732.6;4.43;1.01
PC;5.8936518;2.217;9580.0;8.37476;92.0429;862.0;5508.0;4.6;0.82
APC;8.3026667;5.728;6940.0;14.6377;304.209;1163.0;5656.0;3.95;1.75
FP;10.1197017;2.129;2570.0;9.15067;34.3345;674.0;5656.0;3.95;1.75
PC;15.1306782;4.204;6030.0;11.9169;59.008;772.0;5799.3;4.09;1.52
KP;3.8971203;4.8258882;6312.7462771;13.4932227;1103.8090105;1470.087664;6090.0;4.08625;1.6395
PC;3.6079916;2.991;6055.0;15.3816;378.206;1228.0;5308.3;;1.89
PC;3.9315754;3.427;5580.0;9.60432;711.472;1438.0;6032.1;4.25;1.32
PC;7.9923268;2.176;5780.0;9.69724;104.579;890.0;5825.0;4.32;1.18
PC;3.7702854;2.343;10030.0;16.647;485.903;1307.0;5900.3;4.06;1.59
APC;1.1282471;1.411;2920.0;8.57678;2317.44;1932.0;6655.8;4.25;1.49
PC;2.5840753;1.666;1757.0;7.01829;1881.65;1834.0;6119.0;4.2;1.4
PC;2.0247088;1.34;4390.0;3.7963;53.3297;752.0;3654.0;4.69;0.55
PC;4.6549271;4.06;3500.0;9.1871;566.49;1359.0;5706.0;4.06;1.56
PC;3.1910454;1.619;12090.0;12.0476;197.437;1044.0;5907.0;4.45;1.03
PC;3.1522131;1.4637784;1039.7670237;1.4624574;25.1136938;570.9491075;3547.0;4.81;0.415961
PC;4.9212788;1.4072515;884.5792337;1.2783897;13.8663044;492.1641006;3547.0;4.81;0.415961
FP;0.516278;0.565611;20289.210823;2.442348;50.4166361;679.6154071;3009.0;5.10976;0.169
PC;2.5193047;3.596;4540.0;11.5079;1412.92;1708.0;5706.5;4.0;1.67
PC;5.0280368;2.161;1360.0;2.87252;79.6611;832.0;4825.0;4.56;0.77
PC;2.9238483;2.773;11130.0;11.3257;728.684;1447.0;6004.0;4.43;1.06
PC;24.4383239;5.5899007;2401.8740065;5.1712602;45.8413818;663.6424754;6151.0;4.47291;1.03824
PC;9.4043652;4.1627706;456.6940548;2.3955263;163.7747493;912.3920352;6151.0;4.47291;1.03824
PC;14.5643289;4.6039057;451.953459;2.2567046;91.4040877;788.6079558;6151.0;4.47291;1.03824
PC;2.0760349;2.043;2480.0;4.92939;663.223;1413.0;5386.0;4.44;0.96
PC;9.6569059;4.278;800.0;2.91617;162.76;995.0;5729.1;4.41;1.04
FP;43.8418559;4.599;4630.0;9.29872;8.83961;480.0;5767.0;4.21;1.32
PC;11.2120396;3.454;5450.0;17.1459;336.815;1193.0;6147.0;4.02;1.75
PC;18.2050594;3.347;10830.0;9.06591;12.1018;519.0;4880.9;4.5;0.83
PC;4.8038446;2.038;17000.0;11.3023;67.3083;797.0;5019.0;4.51;0.83
FP;13.24981;3.299;27250.0;20.6343;47.2877;;5076.0;4.71;0.69
FP;10.043245;3.099789;21393.227138;16.682435;36.1287428;625.2921291;5076.0;4.71;0.670549
PC;1.7530712;1.019;11660.0;19.7783;564.728;1358.0;5625.1;4.54;0.89
PC;24.166804;5.257;4020.0;8.65143;41.1658;705.0;5985.0;4.22;1.35
PC;11.6260799;2.937;840.0;4.02844;95.1955;870.0;6317.0;4.29;1.32
FP;5.9522831;1.966;7280.0;15.1211;278.678;1138.0;6031.2;4.05;1.65
PC;13.2414304;3.989;1430.0;4.4877;93.077;865.0;6062.1;4.34;1.2
PC;11.1064221;2.12;15290.0;10.19;20.7088;594.0;5190.5;4.59;0.79
PC;19.5862903;6.924;24300.0;19.398;88.9614;855.0;5986.0;4.3;1.23
PC;1.5068165;0.8625455;734.0512116;0.9740062;53.6972467;690.4110824;3514.0;4.87;0.356879
PC;3.1816478;3.493;9300.0;14.4913;994.501;1564.0;5949.3;4.11;1.53
PC;5.7656076;2.955;6750.0;9.12778;170.956;1007.0;5638.4;4.37;1.08
KP;2.6473051;1.211281;21367.8824901;10.6134481;70.1195731;738.0394311;3916.0;4.71907;0.567866
PC;5.7380349;5.045;8720.0;17.067;998.412;1566.0;6786.0;4.11;1.76
PC;4.7174703;1.205;11520.0;5.77392;6.87901;451.0;3628.0;4.72;0.51
PC;4.5589188;1.873;10330.0;10.6821;92.6735;864.0;5429.0;4.4;1.02
FP;7.7235903;5.953;2720.0;17.2663;1249.81;1656.0;5994.0;3.5;3.08
PC;1.7459947;2.217;18190.0;12.8043;773.913;1469.0;5332.0;4.46;0.94
PC;8.5926333;3.3859708;885.5569232;2.4974696;86.6266934;778.0951063;5494.0;4.57761;0.835682
PC;4.3776584;2.864;3900.0;12.3407;448.118;1281.0;6077.0;3.88;2.02
PC;4.5867288;4.382;7710.0;13.5857;639.287;1400.0;5737.0;4.06;1.55
APC;4.469996;3.524;9280.0;11.2936;894.532;1523.0;6948.0;;1.12
PC;5.8512587;1.8417106;1275.0993295;1.3562009;8.3312712;433.308858;3443.0;4.86;0.365053
CP;2.788654;1.8900186;26339.9057953;9.665126;51.9487662;684.7208601;3654.0;4.438;0.587106
KP;14.69808;3.7370696;1897.6641496;3.177884;16.3606551;512.9439621;4362.0;4.53943;0.733789
KP;19.4834833;4.6663301;1509.6832721;3.5483433;11.2355075;466.947359;4362.0;4.53943;0.733789
PC;18.5146638;1.337;1480.0;6.56184;39.6871;699.0;6379.0;4.28293;1.35
APC;1.3852161;0.7629247;1913.3334637;6.5271985;4355.2530871;2071.9205547;6294.0;4.20464;1.451
PC;;13.5723661;28182.0217132;9.5037684;1.7221329;292.1705354;3696.0;4.68275;0.563
KP;3.4712803;2.4382015;4280.3883109;4.2314265;38.8530584;636.760408;3696.0;4.68275;0.563
KP;2.2979915;0.984865;1354.9640916;2.3271065;68.5515646;733.8783781;3650.0;4.66;0.590525
PC;2.7521595;0.9607827;1025.5391237;1.3820795;22.3702107;554.6733092;3288.0;4.81007;0.418181
PC;21.7300248;2.4879281;1119.2111083;2.526638;34.3158951;617.29617;4788.0;4.57314;0.752578
PC;346.1614828;7.4179451;727.1554128;2.5449936;0.9363966;250.8907848;5862.0;4.53012;0.92603
KP;1.2916034;1.3077871;1566.7959545;2.4511775;127.2980722;856.6929763;3689.0;4.72452;0.514745
KP;8.8652886;3.2904518;1699.9442212;4.2853969;53.9860738;691.3376127;5368.0;4.71954;0.697439
FA;14.058151;3.514627;858.616845;2.467289;41.3300316;646.6751668;5465.0;4.57025;0.839854
PC;11.9234819;3.2410592;680.8032643;2.2904053;55.1644235;695.0795649;5465.0;4.57025;0.879477
PC;40.8905117;4.4402791;945.1993965;2.7104157;10.6667755;460.9226376;5465.0;4.57025;0.879477
PC;0.4774382;0.952523;423.1532826;1.118031;608.8739519;1266.9270194;3888.0;4.71522;0.525437
PC;4.5352255;3.0733542;195.4048675;1.753622;413.8559989;1150.3554736;5788.42;4.37027;1.10259
PC;5.6539689;2.6370718;1223.1789451;2.732945;34.3228576;617.327479;3975.0;4.5998;0.662052
PC;2.3929801;1.693426;570.9865376;1.6929049;108.0113015;822.218131;3975.0;4.5998;0.662052
PC;1.6098954;1.7900454;412.6710488;3.8276199;7739.833691;2392.2284819;7173.0;4.13332;1.79821
KP;0.3693057;1.0027781;755.6535935;2.1341819;3842.3392138;2008.0229649;5129.0;4.61786;0.755722
KP;3.3863171;3.2671057;6259.8518041;;512.9234115;1213.7601651;5780.0;4.438;
PC;3.1479748;2.391;478.0;6.17795;810.338;1486.0;6555.0;3.56;3.22
PC;22.2897649;12.435;1060.0;8.90212;240.104;1096.0;5772.0;3.56648;2.77
PC;23.899595;2.0395157;15998.7683282;12.8307536;12.1501484;476.1734157;4736.5;4.55;0.76962
PC;7.1123703;2.644;497.0;1.85858;117.665;917.0;5595.7;4.52;0.91
CP;7.0491608;3.5024531;300.5227138;2.8464941;489.6346689;1199.7417985;6337.87;4.438;1.42717
CP;3.0440441;1.3542885;82.7350431;1.3337425;1500.1020491;1587.2668665;6337.87;4.438;1.42717
FP;1.0995742;0.952;3168.0;9.72799;1068.72;1592.0;6040.0;4.13;1.51
PC;9.0182382;3.199;3480.0;5.61073;105.561;892.0;5805.0;4.51;0.94
CP;75.1247037;8.599;11171.0;13.8062;7.6236;462.0;5392.9;4.2;1.27
PC;3.5424466;2.2308179;1923.8270395;3.8362277;230.7314546;994.0230394;5058.0;4.50269;0.853329
PC;4.2050741;1.1574129;1280.1793986;3.3240452;197.5133118;956.1341771;5086.0;4.48;0.877822
PC;1.9613369;1.632367;9235.0384748;15.8657793;533.3830462;1225.6869197;4427.0;4.22028;1.06738
PC;9.8479326;1.8182865;6398.0202697;18.822612;997.3154311;1433.2695828;6887.55;3.89433;2.29041
PC;19.6304978;3.2073832;7651.8898952;14.0835896;44.7962153;659.8269963;5509.85;4.39122;1.03786
PC;18.9690014;3.3431046;595.060628;2.6609357;52.0861834;685.1732253;5551.25;4.36023;1.08166
PC;7.4323882;2.7759349;838.3306849;3.7818383;186.0306364;941.9240103;4921.0;4.11275;1.30646
CP;1.9416366;1.9321358;32945.1347849;11.7569044;127.6742735;857.3252177;3837.0;4.72608;0.633668
PC;13.955959;3.293;398.0;2.22304;58.904;771.0;5923.8;4.36;1.13
PC;2.40541;1.608779;1279.2023438;2.0045261;66.6982074;728.867004;3768.0;4.69159;0.552722
PC;28.6503407;4.4802105;9472.1638799;9.4200991;21.030545;546.1757094;5639.5;4.54594;0.883211
PC;1.7617165;1.9280724;356.4029763;1.5510074;439.121942;1167.5245843;4732.72;4.49669;0.814343
PC;26.694279;3.7831301;1854.2924324;2.6845863;4.0851419;362.5947706;3997.0;4.6288;0.626722
KP;32.9373717;2.3059589;3192.1429439;2.5336294;1.0873336;260.4416558;3464.0;4.7864;0.444516
KP;0.7195712;1.7575219;159.6403985;1.6108417;6635.8566598;2301.9399951;5910.0;4.27216;1.2550499
CP;4.0179805;1.1195616;2808.9118424;1.1017624;4.6439935;374.4058708;3166.0;5.07428;0.194357
KP;26.1944549;3.8354088;1202.7716675;2.9945935;8.8137847;439.4509003;4678.0;4.60838;0.709927
KP;2.1408063;1.569;628.0;2.59639;428.205;1267.0;5372.0;4.40929;1.0
FP;2.294185;2.750763;697.472004;1.95611;304.478914;1065.3910768;5062.0;4.62;0.707445
PC;702.469227;2.3624632;2078.9023943;9.883855;59.9115659;709.573548;6781.59;4.05268;1.88308
PC;2.0074528;0.9340475;20674.1145085;7.1639347;50.6324451;680.3415178;3449.0;4.74578;0.490442
KP;13.8532745;3.1969542;1068.1330554;2.2098839;9.7560707;450.7528526;3893.47;4.58272;0.655766
PC;;6.1121177;3186.7847252;8.2623708;16.3774202;513.0753179;5776.0;4.51349;0.932735
PC;760.0530038;6.902;10000.0;10.8619;0.149701;173.0;5722.0;4.55;0.89
PC;45.4964928;5.137;9740.0;8.81795;8.47778;475.0;5722.0;4.55;0.89
PC;3.2601896;3.835;11570.0;14.6248;809.661;1486.0;5542.4;4.16;1.36
PC;14.5814997;5.489;5490.0;9.70874;111.563;905.0;5830.0;4.22;1.32
PC;13.62636;3.245;14390.0;10.048;26.6947;633.0;5260.6;4.58;0.81
PC;16.2601049;1.602;7670.0;10.1064;5.91348;434.0;5496.0;4.38;1.05
PC;5.4021326;1.678;6710.0;23.2699;359.953;1213.0;6312.0;4.26;1.37
PC;3.344904;1.3408349;1399.4950568;2.2540532;48.9314538;674.5540894;3883.0;4.71022;0.573953
PC;23.1678315;4.295;11480.0;9.49037;14.833;546.0;5120.0;4.48;0.88
PC;731.4778512;3.41;5900.0;11.7782;0.0776109;147.0;6250.4;4.44;1.1
PC;5.8586824;2.168;1146.0;2.35965;43.4681;715.0;4571.0;4.58;0.72
CP;8.7960328;2.48;23090.0;9.14959;8.51849;475.0;3695.0;4.66;0.59
FP;6.8242909;2.787;700.0;2.23971;33.8464;671.0;3999.0;4.35;0.87
PC;32.0736228;2.347;145640.0;9.48121;0.243503;195.0;3176.0;5.0;0.24
FP;1.2833113;1.353;4450.0;9.39506;3343.46;2118.0;8055.0;4.49;1.32
PC;0.358558;0.274;960.0;8.24018;948.501;1546.0;6813.5;4.16;1.67
PC;13.4659853;2.936;2100.0;3.3076;12.7406;526.0;4340.0;4.59;0.69
PC;19.8628449;1.965;30940.0;7.82397;0.933932;273.0;3595.0;4.8;0.43
CP;14.5728985;2.5623497;4464.4359891;13.5300683;248.8553739;1012.9931427;6025.8;4.0;1.76095
PC;5.2782582;3.379;2000.0;5.6755;320.994;1179.0;5647.0;4.22;1.29
PC;33.5383044;3.92217;12623.7545349;9.8149834;9.3663171;446.1819156;4947.0;4.55;0.794396
PC;4.51125;4.541;760.0;5.04347;1281.58;1666.0;6297.2;3.97;1.91
PC;3.0650073;1.548;23190.0;11.1354;26.6949;633.0;3619.0;4.57;0.69
PC;18.6300789;3.4;1620.0;3.01483;6.92991;452.0;4092.4;4.5;0.75
PC;1.8434549;1.444;4360.0;8.05828;1139.02;1618.0;6457.2;4.44;1.14
PC;8.9165771;3.224;4360.0;6.82341;108.636;899.0;5607.0;4.45;0.98
PC;3.7349773;3.891;7830.0;14.1804;702.991;1434.0;5632.0;4.05;1.57
PC;8.9109435;1.876;9850.0;16.5406;51.4199;746.0;5733.0;4.05;1.57
PC;5.6895053;5.158;3840.0;12.0705;578.708;;5707.5;;1.89
CP;6.9839072;5.076;10050.0;12.2398;404.915;1249.0;5972.0;4.31;1.21
PC;1.2749899;1.146;1140.0;2.69399;201.011;1048.0;4216.7;4.48;0.78
PC;12.8665269;6.599;1930.0;4.59403;179.365;1019.0;5465.0;4.38;1.05
PC;2.6085851;1.573;8610.0;13.9108;680.058;1422.0;6331.0;4.25;1.38
PC;4.7974601;5.952;4890.0;10.4912;1955.29;1852.0;6549.4;4.21;1.51
PC;9.2271917;3.781;5540.0;9.80232;138.883;956.0;5899.0;4.23;1.32
PC;5.9900508;2.104;3680.0;4.71645;24.7628;621.0;4119.0;4.51;0.74
APC;0.3642961;0.689;3430.0;15.3432;4454.77;2276.0;6164.3;3.83;2.17
PC;1.9784368;2.359;39470.0;22.5379;1211.74;1643.0;6337.0;4.44;1.11
PC;6.2948747;1.878;16707.0;6.67951;9.34062;487.0;3584.0;4.71;0.53
PC;5.4368408;4.473;1020.0;6.11754;833.218;1496.0;6246.0;3.96;1.91
CP;6.3980642;2.004;1656.0;2.62025;33.7178;671.0;4695.0;4.5;0.63
CP;18.8792871;3.262;1199.0;1.99787;10.5814;502.0;4695.0;4.5;0.63
PC;10.717359;2.784;22680.0;12.4655;30.4561;654.0;5047.0;4.55;0.8
PC;9.5197732;2.636;2200.0;3.89219;32.9482;667.0;4541.0;4.52;0.77
PC;5.4853379;1.964;12040.0;13.6635;114.21;910.0;6054.4;4.33;1.21
PC;0.5736183;0.793;670.0;6.063;3111.57;2080.0;6711.9;3.94;2.12
PC;11.1801504;4.364;2220.0;6.89187;183.14;1024.0;6413.0;4.21;1.47
PC;5.9133875;2.019;980.0;2.3864;33.3499;669.0;4374.8;4.54;0.74
PC;1.236949;0.358;8250.0;9.84184;25.0169;623.0;4660.0;4.56;0.75
PC;3.2750907;3.09;6510.0;11.2041;664.018;1414.0;5859.0;4.21;1.33
PC;6.4424263;2.604;1430.0;3.14002;58.2235;769.0;4661.0;4.5;0.8
PC;4.019251;1.354;11830.0;13.7216;96.9861;874.0;5904.0;4.34;1.16
CP;10.778833;3.416;1130.0;2.6584;65.3136;791.0;5391.0;4.52526;0.84
CP;0.4465713;1.077;294.0;1.48867;4347.38;2262.0;5391.0;4.52526;0.84
CP;25.7122157;5.9710228;1151.454738;2.8781392;2.8639178;331.7873984;5391.0;4.52526;0.840576
CP;;6.6489216;914.6281731;3.1858058;0.1423856;156.6701468;5391.0;4.52526;0.840576
PC;7.9454767;1.493;36680.0;9.87351;3.70033;386.0;3714.0;4.73;0.51
PC;11.3630224;3.031;1048.0;2.39002;27.5227;638.0;4741.1;4.54;0.77
PC;26.7159918;4.7591848;1252.0071238;2.7358038;10.605918;460.2637972;4741.1;4.54;0.773317
PC;7.1314563;2.809;7550.0;7.98487;55.3319;759.0;4701.6;4.43;0.88
PC;12.782983;2.762;8060.0;9.1313;29.951;651.0;5594.0;4.46;0.97
PC;4.172202;2.263;1980.0;3.23281;74.1594;817.0;4313.0;4.53;0.73
