STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
1;351.25;3.65;1324.0;2.23;0.28;186.0;4828.0;4.63;0.63
0;212.77;2.12;1239.0;2.84;1.0;255.0;5122.0;4.5;0.82
1;65.36;2.16;1158.0;2.61;3.05;337.0;4703.0;4.55;0.76
0;18.08;3.06;28831.0;19.47;54.73;694.0;5780.0;4.44;1.0
0;1.33;4.28;126.5;0.97;961.41;1420.0;5122.0;4.47;0.88
0;1.33;4.01;79.1;0.97;1983.27;1703.0;6091.0;4.49;0.97
1;39.4;5.73;341.4;1.52;14.66;499.0;5913.0;4.58;0.8
0;81.87;1.61;98.2;1.12;12.59;480.0;6343.0;4.38;1.12
0;520.58;2.26;348.0;1.94;0.83;244.0;6210.0;4.45;1.03
1;126.59;5.41;124.9;1.54;10.54;460.0;6611.0;4.27;1.25
1;2.72;1.87;869.0;1.53;61.08;713.0;3939.0;4.74;0.53
1;18.35;2.82;1126.6;5.65;126.14;855.0;5465.0;3.97;1.7
1;57.14;5.68;1567.0;5.78;28.34;588.0;5936.0;4.1;1.46
1;31.71;7.68;787.3;2.96;21.1;547.0;5861.0;4.55;0.86
0;204.82;1.93;303.6;5.18;17.9;525.0;6060.0;3.65;2.93
1;9.36;3.17;1527.0;17.37;1288.85;1528.0;5188.0;3.33;4.52
1;4.15;1.79;2243.0;23.47;6522.18;2292.0;6996.0;3.63;3.36
0;1.33;3.46;123.6;0.66;243.87;1009.0;4137.0;4.65;0.61
1;87.57;2.53;396.0;2.12;8.6;437.0;6064.0;4.43;1.07
1;535.15;2.83;362.3;2.7;1.04;258.0;5468.0;4.08;1.42
0;209.24;2.24;154.7;1.43;3.72;354.0;6302.0;4.34;1.14
1;353.66;4.54;1018.0;2.58;0.58;223.0;5438.0;4.57;0.82
1;346.42;9.23;662.0;2.41;0.94;251.0;5754.0;4.49;0.95
0;4.99;3.44;53.0;2.2;2836.06;1861.0;6409.0;3.71;2.83
1;161.65;2.51;253.6;2.22;4.77;377.0;5725.0;4.21;1.29
1;376.24;4.06;185.7;1.32;0.99;254.0;5916.0;4.46;0.96
0;476.73;9.33;1035.7;23.42;18.64;530.0;5068.0;2.83;7.42
1;21.8;4.76;109.5;1.01;48.75;674.0;6122.0;4.49;0.96
1;54.6;2.21;135.8;2.0;41.81;649.0;6014.0;3.99;1.7
0;22.05;3.43;134.5;1.9;163.51;912.0;6821.0;4.18;1.55
1;585.64;13.97;565.2;2.2;0.43;207.0;5779.0;4.53;0.9
0;574.69;4.27;276.8;1.26;0.31;191.0;5503.0;4.56;0.76
1;48.81;1.54;702.0;2.95;22.17;553.0;6202.0;4.39;1.11
0;280.16;2.86;12946.0;19.25;0.74;237.0;5387.0;4.58;0.8
0;370.46;9.54;347.9;2.03;1.53;284.0;6295.0;4.4;1.08
0;116.3;2.25;649.0;2.18;3.01;336.0;5593.0;4.55;0.84
0;480.19;10.76;372.3;1.79;0.72;235.0;6072.0;4.51;0.92
0;368.5;14.9;581.9;1.86;0.5;214.0;5255.0;4.53;0.78
1;441.62;5.37;820.0;1.71;0.12;152.0;4351.0;4.66;0.59
0;24.5;4.08;153.5;0.73;6.61;409.0;4519.0;4.69;0.6
1;318.49;3.01;630.0;3.01;1.94;301.0;6026.0;4.3;1.18
0;114.73;3.72;242.9;1.1;1.82;296.0;5083.0;4.57;0.71
1;362.06;14.02;886.2;2.12;0.41;203.0;5271.0;4.64;0.7
0;30.7;5.66;19941.0;19.39;45.29;662.0;6185.0;4.36;1.19
1;11.37;2.31;27905.0;22.86;52.84;687.0;5297.0;4.55;0.81
0;49.87;1.35;562.0;1.5;4.26;366.0;4979.0;4.63;0.63
1;411.45;3.48;285.2;2.86;3.22;342.0;6519.0;4.11;1.67
1;29.94;4.43;194.3;1.19;14.87;501.0;5115.0;4.47;0.87
1;651.36;4.38;570.8;14.58;6.75;411.0;5122.0;3.17;6.26
0;407.98;14.69;237.5;4.63;14.53;498.0;7612.0;3.79;2.97
1;33.3;3.0;272.4;1.14;7.53;422.0;4899.0;4.62;0.71
1;212.6;5.74;188.5;1.64;3.06;337.0;5834.0;4.28;1.21
1;50.55;2.35;154.5;5.0;92.03;790.0;5031.0;3.43;3.86
1;285.37;4.86;482.3;5.94;7.54;423.0;5142.0;3.47;2.76
1;93.36;5.4;38.3;1.05;29.01;592.0;6809.0;4.08;1.67
1;122.58;22.37;318.9;1.19;1.43;279.0;5003.0;4.6;0.67
1;84.93;3.17;129.7;1.6;18.83;531.0;6290.0;4.16;1.4
0;48.92;2.3;333.9;1.71;10.22;456.0;5375.0;4.43;0.9
1;421.98;13.8;173.1;2.02;2.96;334.0;6760.0;4.19;1.52
1;469.61;13.71;1234.7;3.24;0.37;200.0;5474.0;4.6;0.76
0;583.74;15.75;338.6;2.65;1.19;266.0;6003.0;4.18;1.44
0;502.66;19.51;216.0;0.69;0.04;116.0;3754.0;4.77;0.47
1;116.45;15.83;2125.3;3.33;2.06;306.0;5197.0;4.55;0.74
1;397.5;8.02;2629.7;6.57;1.73;293.0;6423.0;4.37;1.23
0;243.95;2.56;291.7;1.35;1.03;257.0;5578.0;4.58;0.79
1;24.91;3.8;332.6;1.32;9.9;452.0;4810.0;4.63;0.68
1;192.14;3.22;151.4;1.93;6.48;407.0;6065.0;4.1;1.57
1;281.95;2.76;1039.0;2.31;0.41;204.0;4864.0;4.63;0.69
0;12.71;1.88;192.2;1.09;56.78;700.0;5715.0;4.59;0.78
1;388.67;11.7;371.3;1.49;0.46;210.0;5354.0;4.59;0.79
0;274.55;5.95;218.3;1.66;2.55;322.0;6267.0;4.33;1.12
0;1.81;2.64;592.6;5.29;2606.24;1822.0;5164.0;3.88;1.78
1;520.66;12.94;314.9;7.58;6.12;401.0;5227.0;3.32;4.31
1;369.93;7.6;995.0;3.24;1.25;270.0;6158.0;4.45;1.02
0;28.74;1.59;525.0;1.95;21.64;550.0;5722.0;4.55;0.85
0;457.51;5.76;562.5;25.18;16.21;512.0;5047.0;2.97;7.82
0;323.77;17.57;353.7;1.44;0.52;216.0;5196.0;4.59;0.78
1;641.6;16.76;237.3;1.61;0.66;230.0;6277.0;4.45;1.03
0;40.04;1.71;109.4;0.95;16.85;517.0;5701.0;4.44;0.9
1;28.41;2.6;223.6;1.41;33.44;613.0;6085.0;4.47;0.94
0;80.52;4.04;92.5;1.08;12.11;476.0;6251.0;4.38;1.12
0;149.36;15.42;171.6;2.92;23.18;560.0;6569.0;3.84;2.2
1;264.47;6.37;437.3;2.61;3.41;346.0;6551.0;4.34;1.24
1;151.78;2.62;189.7;4.35;34.01;616.0;6328.0;3.63;3.13
1;113.99;7.72;69.7;2.23;66.64;729.0;7892.0;3.92;2.5
0;2.79;2.84;154.8;2.22;2322.96;1771.0;6407.0;4.11;1.67
0;44.64;5.87;282.5;1.28;8.22;432.0;5222.0;4.52;0.78
1;102.49;2.81;636.1;2.7;2.37;317.0;5166.0;4.58;0.79
0;365.62;32.26;27188.0;12.75;0.5;215.0;5273.0;4.53;0.77
1;6.13;1.56;58.7;1.56;854.43;1379.0;5877.0;3.94;2.03
1;12.63;2.21;300.8;1.37;53.17;689.0;5579.0;4.58;0.8
0;191.27;3.06;286.5;1.59;2.18;310.0;5727.0;4.43;0.92
1;286.02;10.43;1036.0;2.03;0.25;180.0;4368.0;4.62;0.64
1;7.95;4.6;6269.4;9.5;303.36;1064.0;6217.0;4.31;1.2
0;575.42;17.22;401.7;1.91;0.61;225.0;6025.0;4.45;0.95
1;297.78;18.38;392.4;1.17;0.18;167.0;4192.0;4.66;0.59
1;137.4;17.61;155.4;3.38;16.87;517.0;5425.0;3.7;2.66
1;365.74;1.22;300.7;1.73;0.8;241.0;5420.0;4.4;0.95
1;104.2;3.2;652.2;5.13;14.46;497.0;5087.0;3.76;2.02
0;368.73;5.06;426.6;1.55;0.51;215.0;5401.0;4.57;0.75
1;74.83;3.25;86.4;1.68;28.65;590.0;5933.0;3.95;1.81
1;8.59;2.83;1406.0;3.02;85.95;777.0;5488.0;4.57;0.82
1;102.1;2.01;194.2;2.63;21.84;551.0;6359.0;4.05;1.83
1;6.26;0.85;2829.0;6.46;458.5;1180.0;6247.0;4.26;1.19
1;335.43;10.3;228.1;7.12;11.31;468.0;5172.0;3.32;4.72
1;558.22;13.56;1539.4;3.1;0.36;198.0;5679.0;4.58;0.79
1;290.02;23.87;172.5;1.56;2.51;321.0;6452.0;4.38;1.15
1;279.22;10.02;333.5;4.92;5.77;395.0;5159.0;3.65;2.6
1;348.67;3.85;391.2;9.56;13.93;493.0;5183.0;3.17;4.89
0;616.34;12.72;1287.0;2.11;0.07;131.0;4197.0;4.66;0.59
1;222.28;3.04;271.9;2.56;6.37;405.0;6543.0;4.17;1.53
1;570.02;3.52;428.5;1.62;0.31;190.0;5496.0;4.58;0.79
0;390.41;7.92;251.9;0.63;0.04;115.0;3659.0;4.86;0.4
0;191.53;2.34;171.8;1.32;2.95;334.0;6054.0;4.42;1.01
0;386.6;3.3;380.7;1.89;1.06;259.0;6137.0;4.49;0.96
0;15.4;3.25;253.0;1.32;36.41;626.0;5272.0;4.51;0.8
1;7.58;3.48;86.1;0.97;182.01;937.0;5753.0;4.42;1.04
0;61.0;1.05;408.0;2.55;19.57;536.0;6418.0;4.39;1.17
0;198.23;1.92;416.4;2.28;3.64;352.0;6263.0;4.38;1.11
0;0.66;4.56;248.5;26.13;6966.29;2327.0;6322.0;4.43;1.08
1;248.42;4.19;704.0;18.92;26.64;579.0;4895.0;3.01;6.43
0;456.57;5.46;397.5;7.88;6.88;413.0;5002.0;3.22;4.04
0;601.14;15.26;172.8;1.81;0.99;254.0;5786.0;4.16;1.39
0;344.06;15.6;136.3;5.26;28.42;589.0;7664.0;3.61;3.7
1;551.22;5.9;570.7;2.1;0.42;206.0;5691.0;4.54;0.89
0;466.91;2.64;660.0;2.19;0.46;210.0;5340.0;4.46;0.87
0;361.31;12.97;275.6;7.07;7.5;422.0;4911.0;3.35;4.42
0;356.99;17.03;747.8;2.47;0.78;240.0;5539.0;4.47;0.91
0;96.12;1.12;285.4;2.08;10.62;460.0;6038.0;4.24;1.19
0;9.64;3.0;47.6;2.02;565.04;1243.0;5125.0;3.63;3.01
0;45.68;2.29;350.3;14.5;514.91;1215.0;4835.0;2.61;7.92
0;43.17;9.69;120.8;1.47;33.77;615.0;5929.0;4.18;1.29
1;395.94;16.09;1506.0;2.53;0.21;172.0;4596.0;4.63;0.68
1;76.38;0.64;276.3;1.73;6.41;406.0;5451.0;4.4;0.94
1;58.67;3.71;169.4;1.28;9.68;450.0;5548.0;4.43;0.99
1;355.85;16.68;123.9;1.68;3.71;354.0;6823.0;4.21;1.49
1;61.61;14.96;82.9;1.29;30.02;597.0;6533.0;4.23;1.39
1;150.73;2.72;213.5;1.27;2.51;321.0;5778.0;4.54;0.87
1;253.79;3.7;604.0;2.06;0.97;253.0;5426.0;4.54;0.85
0;322.54;11.24;88.0;0.68;0.55;219.0;5359.0;4.61;0.74
0;85.57;4.95;539.2;6.85;19.51;536.0;5361.0;3.86;1.95
1;7.08;2.59;309.8;1.36;70.05;738.0;4808.0;4.52;0.81
1;91.24;2.31;206.1;1.75;14.03;494.0;6493.0;4.3;1.2
1;357.41;3.68;777.0;3.01;1.52;283.0;6233.0;4.41;1.08
1;359.85;3.43;302.4;2.25;1.97;302.0;6495.0;4.38;1.17
1;89.37;3.94;494.0;1.97;5.54;391.0;5861.0;4.52;0.88
0;422.26;4.97;1935.0;5.09;1.39;277.0;6273.0;4.36;1.14
1;37.63;3.91;411.0;1.81;17.13;519.0;5874.0;4.54;0.87
1;41.99;3.23;293.7;1.56;15.19;503.0;5766.0;4.5;0.92
1;94.68;2.22;287.0;1.46;3.67;353.0;5360.0;4.5;0.87
1;290.2;13.7;281.0;2.35;3.2;341.0;6238.0;4.22;1.4
0;471.4;10.71;329.9;1.87;1.16;265.0;6587.0;4.46;1.01
1;175.45;2.73;141.8;3.96;28.77;591.0;6184.0;3.58;3.3
1;367.07;5.89;368.3;2.15;1.59;287.0;6315.0;4.41;1.12
1;366.68;3.28;456.3;10.75;9.18;444.0;5090.0;3.35;4.96
1;291.31;2.91;1132.0;2.49;0.54;219.0;5031.0;4.55;0.75
1;93.01;2.46;125.4;1.97;15.18;503.0;5518.0;3.97;1.74
0;436.43;13.8;163.9;1.26;0.86;245.0;5997.0;4.47;0.97
1;466.0;10.28;2363.6;4.92;0.58;223.0;5830.0;4.54;0.88
1;302.78;3.18;1106.0;1.0;0.03;106.0;3358.0;4.94;0.3
1;355.86;23.39;1220.7;2.79;0.7;233.0;5736.0;4.58;0.8
1;236.51;5.0;744.4;10.37;12.54;480.0;5066.0;3.41;3.9
1;19.39;1.03;4560.0;6.13;37.73;632.0;5432.0;4.42;0.91
1;357.59;3.37;344.8;3.53;7.38;420.0;7435.0;4.08;1.88
1;545.21;3.3;199.7;1.66;1.03;257.0;6273.0;4.34;1.16
1;105.05;1.99;176.7;1.52;9.61;449.0;6471.0;4.39;1.13
1;24.8;4.28;970.5;3.14;19.62;537.0;5496.0;4.59;0.78
1;125.28;4.44;432.3;15.75;96.53;799.0;5119.0;2.96;7.74
1;27.2;1.81;180.3;1.87;63.31;719.0;5869.0;4.18;1.4
1;40.73;13.68;221.8;4.58;111.83;829.0;6531.0;3.94;2.23
1;398.51;5.41;249.2;1.23;0.58;222.0;5776.0;4.6;0.76
1;559.79;3.5;274.8;1.88;0.92;249.0;6201.0;4.35;1.11
1;109.44;3.8;187.1;1.0;2.31;314.0;5359.0;4.61;0.74
1;164.51;11.43;433.8;2.15;3.39;346.0;5866.0;4.38;1.02
1;370.85;13.97;1440.0;4.03;0.54;219.0;5291.0;4.54;0.89
1;73.91;3.92;100.5;0.94;7.44;421.0;5865.0;4.52;0.92
1;212.65;2.54;953.0;3.19;2.5;321.0;6108.0;4.47;1.03
0;371.55;9.84;125.6;1.13;0.66;230.0;5225.0;4.41;0.95
0;226.5;1.33;127.4;0.89;0.86;245.0;5093.0;4.53;0.8
1;251.49;6.8;305.0;1.74;1.55;284.0;5979.0;4.52;0.9
1;32.42;5.15;110.7;1.62;52.7;687.0;5622.0;4.04;1.44
1;19.16;3.1;32491.0;25.24;7.65;424.0;4492.0;4.73;0.52
0;2.62;6.45;72.1;0.92;831.27;1370.0;6063.0;4.48;1.01
0;1.69;1.18;390.4;1.81;1024.99;1442.0;5783.0;4.54;0.88
1;32.03;5.29;71.3;0.85;28.78;591.0;6039.0;4.48;1.0
1;43.4;3.91;585.3;1.69;5.35;388.0;4871.0;4.61;0.72
0;344.96;3.02;427.9;1.61;0.66;230.0;5481.0;4.51;0.78
1;22.27;4.82;61.3;1.18;152.29;896.0;6888.0;4.22;1.49
1;199.06;13.62;265.0;6.12;12.81;483.0;5157.0;3.54;3.44
1;277.11;3.93;567.1;17.56;31.66;605.0;5117.0;2.99;7.55
1;323.16;2.43;368.6;3.41;2.83;331.0;5251.0;3.87;1.81
1;21.51;4.34;131.3;1.13;39.45;639.0;5611.0;4.42;1.0
1;303.23;1.8;1464.0;3.66;1.33;274.0;5952.0;4.47;0.96
1;22.86;1.66;103.3;4.84;361.26;1112.0;5043.0;3.34;4.87
1;97.94;2.58;100.2;2.29;30.59;600.0;5997.0;3.81;2.28
0;163.82;1.33;1196.0;2.59;0.93;251.0;4822.0;4.59;0.77
0;151.58;2.59;467.9;3.67;14.96;502.0;6854.0;4.11;1.67
1;493.31;5.42;404.5;1.08;0.12;149.0;4558.0;4.7;0.55
1;449.87;6.54;1130.0;2.59;0.37;199.0;5310.0;4.58;0.79
1;419.93;10.29;285.0;1.82;1.57;285.0;6686.0;4.42;1.05
1;322.22;7.53;465.6;2.18;1.4;277.0;6026.0;4.44;1.01
1;235.41;3.06;1027.0;3.2;2.03;304.0;6028.0;4.47;1.0
1;366.68;3.85;1075.0;3.15;0.58;222.0;5217.0;4.46;0.87
1;240.57;11.16;921.5;2.93;1.96;302.0;6146.0;4.5;0.94
1;217.79;4.7;1487.0;6.15;2.94;334.0;5600.0;4.21;1.28
1;259.34;16.04;349.7;6.04;9.65;449.0;5490.0;3.63;3.2
0;8.34;1.61;255.2;1.75;229.93;993.0;6321.0;4.43;1.06
1;4.77;2.12;61.0;0.49;79.48;761.0;4680.0;4.62;0.65
1;364.18;6.65;469.5;1.78;0.45;209.0;4988.0;4.5;0.85
1;37.79;1.72;67.2;0.89;29.06;592.0;6178.0;4.42;1.08
0;350.61;1.62;369.5;3.88;6.37;405.0;6658.0;3.93;1.99
1;172.62;4.43;788.0;26.09;92.12;790.0;5119.0;2.8;9.34
1;264.71;3.98;461.3;6.17;7.68;425.0;5283.0;3.62;2.91
0;452.4;17.2;216.7;1.58;1.01;256.0;6195.0;4.44;1.03
1;8.67;2.83;99.1;0.87;109.61;825.0;5620.0;4.5;0.88
1;35.92;0.58;221.3;1.38;11.38;468.0;5161.0;4.49;0.83
1;359.85;34.84;503.9;14.76;16.01;510.0;4945.0;3.06;6.63
1;22.78;1.04;155.6;1.89;130.87;863.0;6538.0;4.16;1.48
1;114.41;4.92;1306.0;2.42;1.21;267.0;4641.0;4.59;0.69
1;132.11;2.51;216.8;0.75;0.52;217.0;4342.0;4.72;0.52
1;623.23;14.45;602.8;2.04;0.35;196.0;5600.0;4.5;0.84
1;287.33;12.72;406.7;2.07;1.18;266.0;5426.0;4.38;1.01
1;9.88;2.95;454.7;2.64;238.98;1003.0;6477.0;4.36;1.15
1;189.46;3.08;453.0;2.2;3.04;337.0;5991.0;4.39;1.03
1;230.36;2.03;1023.0;2.87;1.66;289.0;5803.0;4.46;0.88
1;211.54;5.4;751.0;1.88;0.94;251.0;5433.0;4.63;0.69
1;88.52;7.22;828.0;1.6;0.45;209.0;3827.0;4.78;0.46
1;134.36;13.3;75.2;1.27;14.61;499.0;6948.0;4.19;1.43
1;198.78;6.77;138.3;1.69;6.33;404.0;6493.0;4.22;1.42
0;588.64;3.84;322.1;1.52;0.28;185.0;5135.0;4.48;0.85
1;111.15;2.91;394.2;1.87;4.16;364.0;5763.0;4.51;0.95
1;284.87;15.63;106.7;1.84;6.1;401.0;6437.0;4.0;1.77
0;9.83;14.58;57.6;0.98;188.78;946.0;5929.0;4.31;1.2
1;190.86;2.82;512.0;1.84;1.32;273.0;5463.0;4.58;0.8
1;374.42;17.9;430.2;2.42;1.44;280.0;6195.0;4.41;1.12
1;263.3;2.21;377.6;2.19;2.11;308.0;5758.0;4.28;1.13
1;370.32;12.59;1885.0;2.98;0.26;182.0;4665.0;4.58;0.7
1;37.96;2.79;287.9;1.41;12.93;484.0;5573.0;4.56;0.83
1;405.63;11.26;304.3;1.4;0.52;216.0;5583.0;4.58;0.79
1;11.83;8.79;136.0;1.16;83.17;770.0;5550.0;4.41;0.96
1;434.28;8.14;663.1;1.94;0.48;212.0;5544.0;4.53;0.75
1;33.81;7.69;222.6;1.49;28.41;589.0;6122.0;4.47;1.0
1;16.3;5.16;409.8;2.13;72.62;744.0;6063.0;4.48;1.01
1;58.93;14.56;44.7;1.5;101.17;809.0;7282.0;3.96;2.22
0;24.07;19.61;1325.7;27.78;601.46;1263.0;4647.0;2.84;6.06
1;19.24;4.99;207.4;1.19;24.17;565.0;5031.0;4.49;0.85
1;232.04;12.24;290.8;2.05;2.71;327.0;5903.0;4.3;1.16
1;28.68;4.64;282.3;1.35;16.27;512.0;5243.0;4.49;0.82
1;265.3;4.1;608.0;2.99;1.97;302.0;5589.0;4.27;1.22
1;61.57;9.75;298.3;2.44;18.66;530.0;5626.0;4.15;1.39
1;58.94;4.77;570.3;2.48;11.06;465.0;5819.0;4.47;0.99
1;14.15;1.5;208.1;0.74;5.44;390.0;3705.0;4.72;0.53
1;486.13;9.49;120.6;1.18;0.91;249.0;6008.0;4.37;1.06
0;1.71;2.95;158.9;1.04;610.77;1267.0;5365.0;4.59;0.73
1;31.82;4.17;79.0;0.8;28.37;589.0;6338.0;4.54;0.85
1;12.01;4.61;76.6;2.08;251.93;1016.0;5303.0;3.87;1.96
1;10.43;2.09;59.1;0.77;56.67;700.0;5361.0;4.59;0.77
1;47.56;1.71;339.0;1.85;15.58;507.0;5861.0;4.44;0.96
1;27.25;11.61;102.0;4.49;333.56;1090.0;5440.0;3.4;4.52
0;17.28;5.08;164310.0;27.66;22.63;556.0;5251.0;4.62;0.66
1;17.0;2.58;225.0;3.14;197.18;956.0;5897.0;3.98;1.86
1;88.43;2.39;120.4;1.7;29.68;595.0;7092.0;4.18;1.52
1;282.34;3.96;220.5;2.35;6.31;404.0;7092.0;4.18;1.52
0;527.29;14.3;200.8;1.3;0.51;216.0;5671.0;4.47;0.92
0;168.86;12.96;119.1;2.41;18.16;526.0;6608.0;3.91;2.19
1;5.34;2.45;691.3;1.72;96.47;799.0;5101.0;4.63;0.67
0;19.38;20.59;3372.0;28.3;466.04;1185.0;4968.0;3.29;5.03
1;1.65;1.64;1082.0;2.46;666.35;1296.0;5416.0;4.6;0.76
0;2.02;1.62;145.8;1.0;643.17;1284.0;5440.0;4.5;0.82
1;15.36;1.63;117.1;1.42;66.65;729.0;5818.0;4.46;0.99
1;5.72;1.97;431.7;1.92;196.51;955.0;5638.0;4.49;0.88
1;51.17;4.64;259.2;1.51;5.96;398.0;4963.0;4.5;0.83
0;12.42;16.33;110.4;0.88;57.8;703.0;5524.0;4.54;0.85
0;12.43;12.81;32.5;1.05;403.8;1143.0;6561.0;4.05;1.82
1;77.79;6.08;287.9;2.17;10.0;453.0;5497.0;4.24;1.24
1;294.06;14.32;770.0;2.8;1.64;288.0;6108.0;4.45;1.01
0;30.48;2.6;18441.0;23.87;2.32;315.0;3857.0;4.72;0.53
0;25.95;10.98;557.8;2.03;24.49;567.0;5692.0;4.55;0.87
1;126.51;8.84;95.5;1.51;18.42;528.0;7092.0;4.18;1.52
0;7.24;3.39;99147.0;25.68;105.76;818.0;5530.0;4.59;0.79
0;0.73;2.48;44.0;0.99;8801.05;2467.0;5929.0;4.15;1.46
1;117.68;2.22;134.6;1.52;10.46;459.0;6362.0;4.25;1.28
1;46.25;5.66;492.1;2.46;17.15;519.0;5553.0;4.32;1.11
1;9.7;3.52;129.0;1.19;178.46;932.0;6273.0;4.44;1.04
1;34.78;2.93;38.8;0.67;27.11;582.0;6028.0;4.46;1.05
1;0.31;0.91;138.8;0.93;6868.33;2318.0;5310.0;4.51;0.79
1;12.77;3.35;141.8;1.26;123.93;851.0;6273.0;4.44;1.04
0;215.78;3.74;377.6;14.71;32.65;610.0;4902.0;3.04;7.06
1;1.44;1.44;980.7;1.73;290.01;1051.0;4569.0;4.69;0.56
1;5.99;2.65;69.8;0.91;245.32;1010.0;5574.0;4.35;1.06
1;5.1;2.66;65.1;0.85;304.8;1065.0;5574.0;4.35;1.06
0;94.22;22.44;346.3;1.84;5.28;387.0;5880.0;4.53;0.89
1;14.24;4.86;193.0;1.1;37.02;629.0;5273.0;4.57;0.8
0;241.01;1.19;216.1;4.41;30.56;600.0;7843.0;3.83;2.91
1;10.82;2.85;116.7;1.19;145.06;885.0;6032.0;4.39;1.06
0;164.69;1.85;521.0;2.24;3.15;340.0;6089.0;4.5;0.95
0;4.26;2.21;22672.0;29.95;983.86;1428.0;6052.0;4.08;1.42
0;4.94;3.46;1028.7;19.43;66.56;728.0;4428.0;4.59;0.7
0;4.44;2.44;25342.0;26.08;593.85;1258.0;6316.0;4.39;1.12
1;10.21;6.26;36.7;0.92;296.42;1058.0;6188.0;4.2;1.52
0;7.04;3.53;2139.0;24.91;88.6;782.0;5288.0;4.57;0.71
1;54.29;3.36;97.8;1.67;46.21;665.0;6711.0;4.18;1.56
1;453.54;17.03;861.0;9.23;5.45;390.0;5874.0;3.66;3.01
0;0.58;1.34;27.0;0.6;8953.61;2484.0;6339.0;4.39;1.1
0;16.25;8.23;438.7;2.38;58.1;704.0;5729.0;4.44;0.92
0;466.94;30.56;979.2;2.9;0.66;230.0;5729.0;4.44;0.92
0;289.79;2.86;473.9;5.51;19.6;537.0;8057.0;3.95;2.41
0;131.68;14.73;2067.0;5.96;9.15;444.0;6468.0;4.29;1.3
1;37.84;6.41;232.6;1.76;32.14;607.0;6243.0;4.41;1.15
1;32.03;5.14;161.7;1.14;17.95;525.0;5505.0;4.5;0.91
1;8.76;2.85;81.9;1.12;219.87;982.0;5839.0;4.28;1.23
1;9.62;4.22;25.0;0.85;402.64;1142.0;6134.0;4.07;1.66
0;12.43;1.44;29.5;0.89;266.45;1030.0;6290.0;4.13;1.51
1;386.37;11.01;1336.4;2.96;0.45;209.0;5119.0;4.51;0.83
1;17.37;4.01;314.0;1.45;28.35;588.0;5119.0;4.51;0.83
1;17.87;6.89;63.0;0.81;78.58;759.0;6328.0;4.46;1.01
1;17.24;4.21;330.0;1.98;63.85;721.0;5543.0;4.32;1.11
0;12.43;15.08;192.7;1.26;71.78;742.0;5754.0;4.53;0.9
0;12.43;16.43;165.4;1.12;65.27;725.0;5595.0;4.51;0.89
0;12.43;21.84;130.2;1.27;108.1;822.0;5968.0;4.43;1.05
0;12.43;19.86;340.1;1.27;28.51;589.0;4873.0;4.59;0.69
0;12.43;27.49;374.4;2.02;51.57;683.0;5442.0;4.54;0.78
0;12.43;18.56;144.5;0.84;44.57;659.0;5571.0;4.64;0.69
0;12.42;20.28;51.5;2.06;660.61;1293.0;6098.0;3.71;2.66
0;12.42;27.29;202.6;1.44;38.29;634.0;5279.0;4.62;0.72
1;485.92;3.76;122.9;1.07;0.61;225.0;5551.0;4.39;0.96
1;9.66;2.75;313.1;1.45;58.36;705.0;4999.0;4.49;0.84
0;10.0;2.39;50.6;1.9;1091.58;1466.0;6620.0;3.78;2.64
0;8.65;2.63;417.5;1.37;40.5;643.0;4746.0;4.61;0.7
1;228.65;2.49;179.1;3.63;17.44;521.0;6845.0;3.85;2.67
0;15.71;11.31;60384.0;27.64;73.68;747.0;5843.0;4.4;1.01
0;7.96;9.17;68454.0;18.98;76.69;755.0;5250.0;4.55;0.74
1;12.71;3.1;524.8;2.2;89.81;785.0;5947.0;4.48;0.96
1;80.41;3.49;591.4;4.93;19.35;535.0;5476.0;3.9;1.67
1;1.93;1.09;37.8;0.57;977.65;1427.0;5896.0;4.52;0.91
0;12.43;25.71;180.5;1.66;66.74;729.0;5691.0;4.54;0.89
0;12.43;18.76;94.2;1.23;131.83;864.0;6246.0;4.43;1.09
0;12.42;25.24;139.0;1.35;53.94;691.0;5514.0;4.57;0.83
0;12.43;28.88;139.4;1.37;63.95;721.0;5742.0;4.56;0.83
0;12.43;30.64;115.1;2.67;242.41;1006.0;6367.0;4.18;1.36
0;12.42;26.15;214.1;1.59;61.31;714.0;5761.0;4.58;0.79
1;5.24;8.37;35.5;0.52;251.14;1015.0;5823.0;4.49;0.88
0;4.43;1.61;2896.6;5.43;199.4;958.0;5511.0;4.57;0.75
1;571.28;21.83;460.7;3.65;2.62;324.0;7081.0;4.16;1.62
1;4.66;3.16;49.3;1.16;1590.18;1610.0;7081.0;4.16;1.62
1;90.1;12.7;282.6;1.7;8.05;430.0;6116.0;4.44;1.01
1;7.73;2.09;426.7;2.1;174.28;927.0;5947.0;4.48;0.96
0;10.82;18.28;13696.0;11.71;112.55;830.0;5955.0;4.45;0.89
0;281.36;7.74;278.5;4.22;9.34;446.0;6049.0;3.73;2.52
1;154.54;15.44;258.5;4.1;20.76;544.0;6049.0;3.73;2.52
0;462.12;8.46;699.0;1.9;0.19;169.0;4547.0;4.56;0.75
1;87.71;2.18;578.0;1.72;2.2;310.0;4944.0;4.61;0.72
