STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
PC;1.3809769;1.229;927.0;5.73354;1739.39;1799.0;7445.4;4.3;1.53
PC;4.8789974;6.112;4762.0;15.3642;2600.12;1989.0;6473.0;3.78;2.46
PC;1.9207699;1.448;8247.0;13.6773;868.038;1512.0;6039.4;4.2;1.38
FP;48.0511988;4.3070574;14503.3604877;12.8456117;12.5271592;479.8250298;5354.96;4.45894;1.0417
PC;0.3052608;0.309;1620.0;2.03448;196.562;1043.0;3338.0;4.85;0.37
PC;2.9371797;4.009;6422.0;15.95;2484.67;1966.0;6610.0;3.91;2.17
PC;11.2320736;2.549;5174.0;7.84543;136.426;952.0;6234.0;4.47;1.06
PC;5.6906792;5.548;3155.0;15.1551;1362.1;1692.0;6749.0;3.63;3.03
PC;12.3027503;3.596;1304.0;2.60986;46.2908;726.0;5181.1;4.62;0.76
PC;14.8547783;5.931;8228.0;11.426;180.979;1021.0;6397.0;4.26;1.39
PC;13.2272686;1.676;11013.0;12.0458;11.0108;507.0;5648.0;4.33;1.13
PC;6.5202038;4.73;9263.0;16.0234;618.612;1389.0;6628.0;4.13;1.68
APC;5.4911822;0.523;4727.0;11.618;10.7412;504.0;6250.0;4.29;1.3
PC;3.2232502;3.185;7301.0;11.4574;1730.82;1796.0;7164.1;4.33;1.44
PC;21.3764237;4.7666334;786.0019744;2.6824173;23.8245444;563.4766198;5591.0;4.38111;0.811463
PC;2.0478359;1.559;40591.0;12.2554;71.7485;810.0;3854.0;4.63;0.63
PC;3.7279887;3.303;13982.0;18.1003;859.131;1508.0;6514.0;4.17;1.58
FP;5.1391542;0.633;6171.0;10.2495;26.3552;631.0;5974.6;4.48;1.0
APC;0.8204734;1.171;2903.0;8.70762;1962.4;1854.0;5956.8;4.1;1.55
PC;4.0207557;2.017;1556.0;3.74825;124.569;930.0;5019.9;4.41;0.95
PC;5.1185703;6.274;2687.0;11.7972;2080.26;1881.0;6547.8;3.76;2.55
PC;12.3900547;5.787;6904.0;9.88852;327.708;1185.0;6824.2;4.36;1.33
PC;160.6760208;9.5344918;959.8285715;3.2160534;2.4672264;319.6480066;5389.7;4.29499;1.02412
PC;5.9815745;2.5574444;41908.6246041;13.6663996;46.0989705;664.5727909;4403.0;4.6285;0.667127
PC;3.1381914;2.7306785;15708.9640285;12.7099203;418.5038868;1153.5717806;5210.0;4.37321;1.0165401
CP;0.8602406;0.5124345;719.5357708;0.9718795;112.3971391;830.4405814;3450.0;4.89044;0.33819
CP;3.6942604;1.1278521;832.8225921;1.0428407;16.1019503;510.9040793;3450.0;4.89044;0.33819
CP;4.9652069;0.9361524;633.0580849;0.8566925;10.8558882;462.9521337;3450.0;4.89044;0.33819
APC;1.3059494;1.086804;8517.9333335;7.489346;532.682437;1225.2842303;5107.3;;0.732116
PC;17.2367433;5.529651;946.1500622;3.9264923;83.13956;770.1435456;5911.15;4.33608;1.1687
KP;21.9903619;3.8732381;1122.3021089;4.6034655;56.4700581;699.156353;5294.0;4.14669;1.33417
CP;8.8349261;6.2442811;6132.2553437;9.0595904;41.4198706;647.0263001;3303.0;3.84689;1.1499799
PC;4.7645838;0.9332304;855.7217275;3.1594083;288.0706551;1050.7381592;5432.25;4.37517;1.0462199
PC;5.9693397;3.441038;105.5424205;1.3473608;334.6170929;1090.8292631;6007.0;4.37729;1.12993
PC;28.0693949;6.0393818;154.3008171;1.6221344;42.4755605;651.1102456;6007.0;4.37729;1.12993
PC;2.1659522;1.5926216;431.2815173;2.9108183;1867.8804075;1676.7063776;6194.54;4.28076;1.30635
KP;4.7335575;3.2089234;930.2503519;5.3852666;850.4828102;1377.3240616;5496.0;3.93163;1.75896
PC;2.3475051;2.8281222;1972.3718293;5.4152906;1270.9181315;1522.8220038;5924.0;4.31001;1.20432
FP;1.5142292;1.7190416;5271.4558635;11.6042711;4024.5979419;2031.4230444;6616.0;4.2907;1.39196
PC;4.5565614;2.7966471;5389.4106193;11.372041;926.3925066;1407.0790858;6616.0;4.2907;1.39196
APC;8.6078603;3.6798697;555.0621766;2.6206141;117.5495324;839.7982707;5447.0;4.39971;0.968149
KP;11.714447;3.5131822;12763.9935022;11.53374;53.7953827;690.7263119;5165.0;4.48308;0.885629
PC;4.1866989;6.5543918;2199.8936304;13.6762774;3868.6055276;2011.4459246;6309.0;3.62105;2.85361
PC;5.4809114;4.908;2237.0;8.44272;736.085;1451.0;5907.0;3.99;1.72
PC;31.6527509;3.72;940.0;3.1745;17.5796;570.0;5626.0;4.44;1.0
PC;7.7517707;3.975;4381.0;7.24338;201.798;1050.0;5741.0;4.24;1.27
APC;2.1449013;3.043;6115.0;;;;;;
PC;1.7346044;1.084;1007.0;4.46251;627.153;1427.0;6850.0;4.26;1.49
KP;5.0957983;1.772;714.0;1.92318;28.5068;643.0;4197.0;4.56;0.7
PC;9.1258136;3.173012;169.7218223;0.9704787;42.107688;649.6958588;4747.13;4.56794;0.750709
KP;8.754708;3.4644403;1527.6748939;3.5438108;117.8260362;840.2916858;5888.0;4.57;0.889347
PC;15.0867738;2.1250291;1911.9221796;2.0905859;3.5705631;350.5935542;3570.0;4.83196;0.471842
PC;;2.85547;409.3413481;2.416155;35.6346136;623.1430608;6186.0;4.37093;1.17357
PC;425.4506963;2.9472616;4753.2829943;2.0762333;0.2314879;176.9097782;3261.0;4.92925;0.296806
CP;59.8473992;4.3696664;11392.7507656;11.7556773;0.4688342;211.0447631;5765.3;4.38;1.09215
PC;31.1571613;5.9839922;336.5990841;2.6946338;62.3345745;716.6415747;6317.08;4.2542;1.3783
KP;;5.1289452;3407.8486864;3.5506895;0.0279229;104.2581018;3683.0;4.72407;0.515263
PC;748.7146251;6.6689152;1655.3509066;3.4308988;0.1991332;170.3749226;5235.0;4.5339;0.844852
PC;1.2117417;1.046;33487.0;12.6463;63.3975;786.0;3521.0;4.6;0.66
PC;4.6017382;2.615;17212.0;17.8729;290.348;1150.0;6233.0;4.25;1.37
PC;13.414031;4.578;6670.0;8.766;81.9067;838.0;5614.0;4.31;1.16
FP;1.4956727;1.965;3708.0;6.10516;658.968;1411.0;4812.0;4.28;1.06
PC;14.8011934;3.42;345.0;2.44796;55.7499;761.0;6138.6;4.07;1.42
PC;33.6336133;5.352;384.0;2.30517;27.3212;636.0;6138.6;4.07;1.42
PC;672.6366236;7.4883769;423.1260918;2.9749826;1.0263046;256.7076521;6138.6;4.07;1.41864
PC;1.5829358;1.64;11242.0;8.45955;945.563;1544.0;6047.9;4.68;0.81
APC;0.9902419;1.405;16490.0;15.3849;1227.07;1648.0;5643.0;4.25;1.25
PC;15.1389808;2.71;1596.0;4.03127;67.4078;798.0;4448.2;4.6;0.7
APC;0.3695622;0.446;2001.0;4.9835;1668.78;1780.0;5661.0;4.5;0.94
FP;1.8819016;1.162;5107.0;7.09086;128.796;938.0;4704.0;4.36;0.95
PC;9.9444971;3.171;3078.0;11.3375;147.904;971.0;6576.0;3.93;2.1
FP;0.9602835;1.497;3132.0;6.0323;2118.57;1890.0;5708.0;4.38;1.08
PC;16.179367;3.903;10730.0;10.3462;35.5088;680.0;5576.0;4.37;1.07
PC;27.035894;3.477;3817.0;6.01419;18.0249;574.0;4225.0;4.62;0.66
PC;11.3689753;5.492;5979.0;9.89847;206.513;1056.0;6076.0;4.26;1.31
CP;16.051106;1.3968229;2768.5212418;2.5869212;2.7275631;327.7656616;3482.0;4.438;0.419457
CP;37.4236838;3.3650101;737.5519387;1.3296571;0.8822386;247.1816698;3482.0;4.438;0.419457
CP;9.977273;2.2583631;459.8525479;0.9617288;5.1416079;384.055942;3482.0;4.438;0.419457
CP;27.8096898;2.9558823;406.8232517;0.9491858;1.3107501;272.8976058;3482.0;4.438;0.419457
PC;2.7897577;3.375;3360.0;15.2527;1126.92;1614.0;5794.0;3.52;2.92
PC;16.3475547;1.873;46329.0;13.2139;1.37516;301.0;3662.0;4.61;0.65
PC;4.9792822;4.331;4376.0;12.0483;1039.87;1582.0;6677.0;3.95;2.07
PC;0.7331156;0.559;45524.0;13.8557;48.0269;733.0;3326.0;4.77;0.46
PC;9.8162989;5.37;2369.0;9.90817;250.587;1108.0;5755.9;3.77;2.18
APC;8.1420107;1.89;5380.0;8.96217;54.4532;756.0;6089.0;4.28938;1.27
PC;51.9120896;4.975;15569.0;9.69324;5.28684;422.0;5437.0;4.55;0.86
FP;1.5342604;3.271;1768.0;6.09992;15822.4;3124.0;8194.0;4.28;1.7
PC;0.8406912;1.489;2554.0;4.77919;1679.35;1783.0;5170.0;4.42;0.95
PC;2.3206673;0.969;2935.0;4.047;42.4124;710.0;4231.0;4.61;0.67
FP;13.697384;4.783848;1061.94658;4.211945;96.8938034;800.1911623;5837.0;4.37713;1.10089
PC;4.1976032;1.971;10045.0;11.3523;149.237;973.0;5617.0;4.29;1.18
PC;19.394038;4.082;10061.0;10.5887;25.3617;625.0;5493.0;4.35;1.08
PC;4.0197822;3.18;5109.0;9.47332;653.222;1408.0;6208.0;4.21;1.42
PC;4.2451891;2.663;5546.0;7.66981;221.068;1074.0;5358.0;4.37;1.05
APC;0.7406805;0.598;2428.0;6.53553;854.861;1506.0;6204.8;4.44;1.08
PC;7.0687489;0.515;50423.0;14.0241;0.313028;208.0;3368.0;4.77;0.47
PC;1.598803;2.438;14208.0;15.4905;11433.8;2880.0;9488.0;4.58;1.32
PC;5.0826878;5.11;7327.0;19.0027;1426.43;1712.0;6743.0;3.83;2.42
PC;20.3158735;5.276;39235.0;17.8657;37.1984;688.0;5725.0;4.53;0.91
CP;48.2590904;6.299;6743.0;7.87933;13.5351;534.0;5936.0;4.61;0.85
PC;3.568141;1.4556337;906.9993541;2.0483578;49.3636227;676.0386184;4015.0;4.61505;0.577735
PC;3.1642475;1.115;2330.0;10.4341;296.494;1156.0;6975.0;4.01;2.02
PC;49.5355004;8.483;5687.0;10.5617;27.5628;638.0;6173.0;4.26;1.33
PC;2.8583729;1.236;11829.0;16.0985;259.61;1118.0;5537.0;4.27;1.19
PC;2.3404152;2.522;11265.0;13.0087;1539.65;1745.0;6686.0;4.34;1.33
PC;1.9639208;1.467;30553.0;12.0421;74.4726;818.0;3914.3;4.52;0.71
PC;66.9954225;2.024;5477.0;11.7213;1.51166;308.0;6078.0;4.14;1.51
PC;65.5580424;4.167;6381.0;5.53264;0.95388;275.0;4340.0;4.54;0.74
PC;4.2885021;1.427;4402.0;11.61;97.7022;875.0;5937.5;3.99;1.75
PC;2.4596079;2.168;2195.0;4.09395;448.314;1281.0;5340.0;4.48;0.92
PC;1.9271521;1.201;58745.0;13.364;29.2163;647.0;3516.0;4.7;0.55
PC;8.6729683;2.9598885;724.6732153;2.28271;114.2649808;833.8694004;5384.0;4.54758;0.91
PC;22.5682711;4.9745502;869.846616;2.479501;31.9256027;606.2538727;5384.0;4.54758;0.852304
PC;2.5604496;1.339;423.0;1.60134;127.195;935.0;4679.0;4.54;0.77
PC;1.7911016;1.3192751;12254.9439752;7.0726104;114.7997816;834.843394;3718.0;4.62057;0.636647
PC;17.7456043;2.675;1203.0;2.44767;8.44389;474.0;4526.0;4.57;0.72
PC;0.7312783;1.289;322.0;1.7324;2334.8;1936.0;5508.0;4.45;0.97
APC;0.9082202;1.461;605.0;5.31602;10962.9;;8482.0;;2.18
PC;4.18142;4.43;7013.0;14.794;1099.82;1638.0;6293.8;4.04;1.76
PC;3.0513298;1.4911246;23465.9068147;11.1893597;73.7445561;747.3985328;3937.0;4.60668;0.653572
APC;4.1279985;1.698;3450.0;15.1533;675.403;1420.0;5865.0;4.28;1.23
PC;8.6000492;3.059;639.0;3.12511;256.415;1114.0;6920.0;4.31183;1.42
PC;3.3206355;4.732;667.0;3.01837;1683.48;1784.0;5768.0;4.21;1.33
CP;3.8143009;1.3793952;457.7909152;1.1147163;26.3711883;577.9658451;3625.0;4.7833;0.504068
PC;21.0562422;4.4190398;2640.3371988;5.1947988;31.8281648;605.7907661;5376.0;4.45068;0.950465
CP;9.6994666;15.7960068;512.9617961;9.5295926;143.2589795;882.3689413;4696.0;4.438;4.2105899
FP;2.817627;1.455;868.0;3.22711;327.873;1185.0;6320.6;4.4;1.17
PC;17.3840061;3.932;561.0;1.69425;29.5344;649.0;5228.2;4.56;0.82
PC;15.9669794;3.514;2229.0;6.72555;42.1361;709.0;5888.0;4.08;1.55
PC;2.2775983;1.3;1131.0;4.16351;445.957;1280.0;6320.0;4.31;1.3
PC;3.1084574;2.534;9902.0;13.2168;539.374;1342.0;6024.0;4.26;1.3
PC;5.2729668;3.738;1177.0;2.56914;280.922;1140.0;5294.0;4.58;0.81
PC;4.0863647;2.213;4671.0;13.1374;671.938;1418.0;5969.0;3.96876;1.8
PC;40.3833862;2.345;6555.0;2.03391;0.283517;203.0;3236.0;4.98108;0.25
PC;47.0196372;5.8659335;1251.7456152;3.1012834;8.6423925;437.2987599;5249.18;4.68369;0.877877
PC;1.4182984;0.654;2124.0;9.60116;1110.56;1608.0;9267.0;4.32;1.75
FP;4.9131459;1.25;4488.0;7.84064;76.9918;825.0;5999.0;4.38;1.12
PC;2.8862017;0.487;412.0;1.71911;15.4038;551.0;4269.0;4.65;0.64
PC;2.8637988;2.746;266.0;7.75857;6505.86;2502.0;9416.0;3.49;4.62
PC;14.7595601;5.5790065;16406.5561433;7.3454534;12.439999;478.9882236;4708.0;4.80336;0.569838
KP;3.1290476;3.409295;13426.2063185;16.9082331;1052.2389998;1452.6077207;5585.0;4.11064;1.4505399
KP;2.993282;2.5766956;14780.3009546;21.7455581;1890.6489714;1681.7927473;6343.0;4.13783;1.58601
KP;3.3777419;2.8147435;17290.4349881;13.6239337;370.3984667;1118.889104;5080.0;4.33326;1.0408
KP;2.4651801;3.5668145;11993.572763;17.0861139;2726.6327607;1843.0045682;6848.0;4.25;1.51554
KP;4.4626647;3.0802705;7983.8270519;13.3934403;1405.4798304;1561.6219471;7587.0;4.39508;1.3951401
PC;719.0381327;5.4244096;4851.4092337;16.6333557;0.8538315;245.1674374;5709.6;3.53;1.4981
PC;5.8497196;3.458;507.0;2.71286;375.868;1226.0;6009.6;4.22;1.35
PC;1064.700399;3.285;1294.0;4.45158;4.48172;405.0;6009.6;4.22;1.35
KP;2.1376682;1.879;8819.0;15.7532;531.159;1337.0;5806.0;4.05;1.6
PC;10.5137924;2.275;1611.0;3.1867;25.6571;627.0;4942.0;4.58;0.77
PC;3.7570477;1.938;340.0;1.41479;197.985;1045.0;5263.0;4.56;0.83
PC;61.5555962;6.996;182.0;2.1796;15.6504;554.0;6298.0;4.02;1.8
FP;2.6667526;2.594;190.0;3.01006;1172.14;1630.0;6173.0;3.83;2.18
KP;13.2341261;2.3705157;18389.5092472;7.3853255;16.1089138;510.9593066;5025.0;4.88331;0.548929
KP;15.3573522;3.5894467;21072.3970721;13.3280613;47.2404772;668.6491835;5462.0;4.49258;0.915391
KP;;20.5949466;4156.2818203;8.964682;165.7019266;915.0643564;6181.58;4.23853;1.36797
PC;8.7201675;3.11;957.0;2.35848;84.6734;845.0;5443.0;4.56;0.85
PC;52.7993058;6.11948;541.2696023;2.3982714;10.9718358;464.183367;5409.22;4.46229;1.02101
PC;17.4757465;4.6911418;163.268484;1.4862817;47.9221101;671.0482261;5409.22;4.46229;1.02101
PC;4.4563756;3.316;308.0;2.98505;452.138;1284.0;5658.0;3.93;1.8
PC;5.5334128;6.74;169.0;2.57273;13680.1;3012.0;10409.0;4.15;2.28
PC;0.8118915;0.909;1245.0;6.54453;4440.4;2274.0;6019.0;4.02;1.71
PC;13.1689848;7.607;2592.0;11.4366;472.115;1298.0;6282.0;3.84;2.2
PC;4.6504794;5.051;6221.0;18.8371;1172.26;1630.0;6274.0;3.79;2.34
PC;2.8120379;1.647;11880.0;9.95975;282.122;1141.0;6004.1;;0.91
PC;3.4747684;3.054;4548.0;16.2878;4048.18;2222.0;6572.0;4.14;1.65
PC;6.403011;5.82;3868.0;7.96127;629.67;1395.0;5713.3;;1.53
PC;6.3962557;2.826;2257.0;5.10457;164.368;997.0;5847.0;4.36;1.13
APC;12.1252851;6.998;2706.0;15.2955;202.874;1051.0;4951.0;;2.39
FP;1.996071;5.910879;352.76672;1.947951;1372.564389;1552.397488;6636.0;4.60452;0.975121
PC;36.6892187;6.446;7413.0;9.1862;57.1087;765.0;6647.0;4.49;1.12
PC;12.7617794;4.223;26352.0;16.8306;97.3693;875.0;6305.0;4.48;1.06
PC;2.253174;1.118;81734.0;11.9013;19.5121;585.0;3340.0;4.9;0.33
PC;7.6253466;6.702;2810.0;9.43868;504.852;1320.0;5408.0;3.73;2.19
PC;21.8153374;4.087;2502.0;3.96837;21.5566;600.0;5399.0;4.53;0.87
APC;2.202258;1.046;48647.0;11.2703;15.4828;552.0;3388.0;4.72;0.52
PC;1.0092447;1.472;7501.0;11.8411;1267.16;1662.0;5491.0;4.17;1.34
PC;7.9039906;3.996;3040.0;9.39901;213.482;1064.0;5797.0;3.95;1.79
APC;7.1554749;2.213;1811.0;19.6737;1019.42;1574.0;6919.0;3.73;2.78
PC;1.5852089;1.137;450.0;5.77903;14006.0;;11678.0;4.05;2.74
APC;32.3766006;3.8827521;52579.8740908;3.6771515;4854.6878282;2128.9236019;50000.0;5.80276;0.147
PC;777.0516742;4.3877266;7211.9264886;1.3396102;70.1244992;738.052393;50000.0;5.80276;0.147
PC;60.6825768;3.983;8480.0;16.0883;10.102;496.0;5918.0;4.13;1.48
PC;4.8510805;3.132;9714.0;17.8341;250.696;1108.0;5578.5;;1.9
PC;1.102219;1.538;4361.0;16.2877;4488.98;2280.0;7469.0;3.87;2.51
APC;2.8371938;1.904;15303.0;18.3031;1087.34;1599.0;7980.0;4.35;1.54
PC;2.1125062;1.228;5858.0;;;;;;
PC;4.6745746;8.627;1731.0;13.7841;3744.12;2179.0;5759.0;3.29;3.8
PC;3.3505745;4.633;3685.0;11.4859;3106.23;2079.0;6940.0;3.93;2.21
PC;4.1560086;2.954;2503.0;7.19145;501.609;1318.0;6056.0;4.11;1.55
PC;1.3821651;2.435;9250.0;17.6176;7314.38;2576.0;7662.0;4.12;1.94
PC;4.4264918;6.059;3584.0;14.8697;2497.57;1969.0;6231.0;3.74;2.46
FP;216.24584;1.0703729;5045.1950681;18.5681404;312.4351835;1072.2837713;7053.0;4.22463;1.59688
PC;7.4156006;2.76;12272.0;16.1132;149.56;974.0;6446.0;4.21;1.5
PC;1.8471592;1.958;6589.0;;;;;;
PC;1.1838059;1.307;4487.0;11.623;2638.6;1996.0;7433.0;4.22;1.68
PC;5.3590843;2.477;3018.0;4.36817;101.96;885.0;4845.0;4.52;0.81
FP;2.2215349;2.869;3539.0;;;;;;
PC;17.0548288;4.555;5295.0;9.80945;55.0578;758.0;5769.0;4.17;1.38
PC;2.7945508;2.978;8242.0;13.7026;1289.93;1669.0;6345.0;4.15;1.56
PC;8.6145655;4.84;6195.0;12.146;577.62;1365.0;6467.0;4.28;1.38
PC;2.4425105;2.964;5639.0;;;;;;
PC;3.2396607;2.42;6158.0;;;;;;
PC;18.3841259;3.4924479;1010.0989222;2.1505216;10.4112654;458.1372754;4356.0;4.60471;0.681407
PC;35.9432773;2.7244261;1178.967443;2.7375059;4.2586368;366.384759;4356.0;4.60471;0.681407
PC;8.8182594;2.169;5493.0;13.1872;61.7662;781.0;6052.0;3.96;1.84
PC;7.0634276;2.056;5286.0;11.2092;102.801;887.0;6354.0;4.28;1.34
PC;3.424993;2.134;6276.0;;;;;;
PC;4.6351977;3.856;11113.0;15.825;449.395;1282.0;5691.0;4.05;1.57
FP;3.0436916;2.414;8182.0;;;;;;
APC;0.8738186;1.229;5487.0;10.2138;1547.44;1747.0;5838.0;4.24;1.29
PC;18.9438583;4.108;12167.0;10.0797;28.1157;641.0;5583.0;4.47;0.95
APC;8.8691255;1.588;10597.0;;;;;;
PC;37.8016862;3.788;1734.0;6.55527;18.7121;;6783.0;;1.61
PC;2.5933417;3.253;9482.0;15.3451;1492.39;;6258.1;;1.57
CP;9.531366;1.673;916.0;2.24794;19.4095;584.0;4504.0;4.58833;0.72
CP;51.6991421;4.371;1339.0;2.45531;2.70562;357.0;4504.0;4.58833;0.72
FA;53.746482;5.592988;1557.541816;3.263156;3.3582641;345.2617451;4504.0;4.58833;0.842645
CP;84.83869;5.194;1020.0;2.03857;1.21501;292.0;4504.0;4.58833;0.72
PC;3.1739167;3.65;2669.0;17.4128;3458.24;2136.0;7099.0;3.64;3.17
FP;0.9739887;1.594;2904.0;21.8604;25053.9;3504.0;7357.0;4.08;1.95
PC;0.3075961;0.49;124509.0;17.2274;117.396;917.0;3257.0;4.86;0.37
PC;2.6414334;2.508;19204.0;13.6255;580.045;1367.0;5753.0;4.4;1.06
PC;21.7276636;2.924;43934.0;8.18265;1.32008;298.0;3437.0;4.83;0.4
PC;3.2966077;3.965;4963.0;14.8596;1459.72;1722.0;6259.0;3.87;2.12
PC;3.3683989;4.63;3874.0;13.3562;2907.88;2045.0;6902.0;3.85;2.41
PC;2.9650741;2.412;6279.0;;;;;;
PC;8.8204144;7.63;4100.0;11.5324;553.234;1351.0;5672.0;3.81;2.07
PC;35.9993588;4.1814011;1086.7362497;2.2253394;3.7788536;355.5983746;4316.7;4.60858;0.651075
PC;1.8715209;1.0213466;255.7891339;1.0618157;194.7571992;952.7810913;4316.7;4.60858;0.651075
PC;1.2433877;1.65;2757.0;8.07577;2274.15;1923.0;6488.0;4.22;1.47
PC;5.3295884;3.713;5530.0;;;;;;
PC;1.4716633;1.23;9168.0;21.4506;997.016;1565.0;5298.0;4.34;1.07
PC;3.8282053;3.891;4275.0;11.9804;1269.85;1663.0;6455.0;3.93;2.05
PC;3.5899561;3.434;3727.0;18.0461;1033.33;;6224.0;3.6;2.87
PC;10.6185545;1.537;10466.0;12.568;18.9483;581.0;5925.9;4.32;1.19
PC;5.6897753;4.153;6064.0;;;;;;
FP;1.2529962;1.083;14080.0;19.179;382.546;1232.0;4220.0;4.51;0.75
PC;5.4149624;1.24;4028.0;16.1825;155.146;983.0;7979.0;3.84;2.75
PC;3.8850223;1.209;6113.0;11.9861;192.359;1037.0;7162.0;4.3;1.48
PC;4.3239329;1.5783127;977.2224915;1.5008877;23.7735564;563.1748972;3782.0;4.438;0.473141
PC;10.1775475;2.0401655;943.2876093;1.5705443;7.5929156;423.3717664;3782.0;4.438;0.473141
PC;5.1879527;5.979;3524.0;14.8534;1933.52;1847.0;6617.0;3.66;2.9
PC;2.4141149;1.329;10760.0;5.83132;29.5308;649.0;3438.0;4.64;0.61
PC;6.5433068;3.114;26297.0;16.0666;102.868;887.0;5295.0;4.34;1.07
PC;1.1376981;1.02;1217.0;2.77467;349.377;1204.0;4244.0;4.52;0.74
PC;0.5289141;1.087;2503.0;6.67772;3529.75;2147.0;5739.6;4.2;1.34
PC;23.2471066;2.031;12754.0;13.9025;8.76779;479.0;5839.1;4.45;1.01
PC;28.4664618;5.958;4267.0;9.21955;36.4134;684.0;5888.0;4.09;1.54
PC;1.3473988;0.444;11164.0;9.67861;20.22;590.0;3576.0;4.6158;0.64
PC;1.3432587;1.534;2215.0;3.99294;663.13;1413.0;5031.1;4.48;0.87
CP;2.6520679;1.53;126188.0;11.2606;15.7673;555.0;3247.0;4.88;0.34
CP;19.2879579;2.1841643;4773.5508832;1.7145308;0.7212871;235.0427129;3075.0;4.438;0.229824
PC;0.8818115;1.558;2067.0;9.47171;4304.47;2256.0;6571.0;3.91;2.14
PC;7.1467369;3.913;1157.0;3.63858;412.052;1255.0;6252.0;4.4;1.15
PC;3.1875721;1.825;4278.0;;;;;;
PC;27.6174987;4.509;2176.0;3.92928;17.4356;569.0;5469.0;4.51;0.9
PC;8.8600515;2.493;10563.0;9.20623;45.247;722.0;5481.0;4.45;0.97
PC;3.8949005;2.171;1071.0;2.15693;116.253;914.0;4718.0;4.66;0.67
PC;1.9299641;0.37;26801.0;11.758;2.99687;366.0;3554.0;4.78;0.46
PC;1.1838063;1.233;1853.0;9.29553;6017.49;2453.0;8996.0;4.14;2.11
PC;3.338577;3.519;3620.0;11.9188;2475.81;1965.0;7482.0;4.02;2.13
PC;8.8922064;3.709;5250.0;;;;;;
FP;0.83707;2.497;2745.5;2.98849;2645.93;1998.0;3776.0;4.72;0.52
PC;3.0825102;3.708;4011.0;10.2259;1312.39;1676.0;6001.8;;1.69
PC;3.8285502;5.248;2531.0;12.7621;3360.36;2121.0;7075.0;3.74;2.8
PC;8.6393678;2.325;22505.0;8.17498;6.46156;444.0;3468.0;4.68;0.56
PC;5.3913891;1.995;4086.0;4.28654;79.5918;832.0;5179.0;4.68;0.71
FP;736.5528811;4.735;1432.0;3.13923;0.22955;192.0;5659.0;4.57;0.86
KP;3.2509657;3.2261161;7218.2612358;12.8297161;1175.136445;1493.2819769;5757.0;4.09896;1.49959
PC;12.9228111;1.5980207;8723.2564459;2.1004549;1.1580614;264.5773396;3166.0;5.02476;0.223377
PC;13.723753;2.3593878;3129.0813648;7.707781;182.2286132;937.0740086;6374.4;4.28178;1.34911
KP;1.7497746;1.8691036;29973.7051609;15.5589079;605.7624942;1265.305351;5087.0;4.50322;0.856841
PC;3.4375711;3.9255437;10435.0708429;15.0290201;1056.4685689;1454.0652473;5874.0;4.15198;1.43119
FP;0.53079;1.238;1113.07;;977.343;1557.0;3788.4;4.87;
PC;1.917096;1.0402081;4017.0792074;3.5741192;73.898565;747.7884464;3653.0;4.71723;0.523126
PC;23.5367004;5.715;443.0;3.3862;158.942;989.0;7487.0;4.22;1.69
PC;2.7547949;2.2653165;1434.2026954;3.7424744;551.092681;1235.7366017;5531.0;4.44591;0.977544
FP;0.6257352;0.8361985;13403.1636987;9.1590642;420.7449426;1155.1130109;3718.0;4.6571;0.593043
PC;4.2422767;2.8605497;4728.4740947;14.4051573;1672.3625665;1630.9939837;6223.0;3.94893;1.92379
PC;2.9944941;3.621007;2479.3671334;15.498003;10706.9138368;2594.393374;7465.0;3.71;3.0202899
PC;;4.281;15884.0;10.7825;10.0394;495.0;4122.8;4.4;0.84
PC;6.8434236;3.179;767.0;2.93142;325.891;1183.0;6060.0;4.38;1.14
PC;5.2169076;2.299;334.0;2.0097;192.44;1037.0;5966.0;4.39;1.1
PC;2.7384363;3.018;871.0;10.4314;549.707;1348.0;4964.0;;3.56
FA;12.8650769;3.979;1070.0;1.90058;40.6428;703.0;5031.0;;0.81
PC;3.2607791;3.152;574.0;3.18123;973.545;1556.0;5975.0;4.19;1.39
PC;5.1794403;4.628;796.0;5.8283;773.896;1469.0;5946.0;3.78;2.21
PC;14.7126653;3.56;305.0;2.08605;74.4061;818.0;6156.0;4.25;1.34
PC;10.5739387;3.484;493.0;4.60829;590.803;;9088.0;;2.3
PC;1.1976555;1.257;303.0;1.53572;922.814;1535.0;5598.9;4.52;0.91
PC;2.6881318;0.9223764;22717.9494983;3.537073;10.8896046;463.3111771;3244.0;5.01029;0.232947
PC;1.7024504;2.913;8210.0;16.0263;2502.63;1970.0;6026.0;3.88;2.0
PC;2.1570981;1.688;8963.0;;;;;;
PC;4.773664;3.987;9489.0;;;;;;
PC;2.8890956;2.232;36105.0;12.4627;94.1363;867.0;3643.0;4.66;0.59
FP;4.109953;4.641;434.0;1.81345;1091.8;1601.0;5653.0;4.46;0.97
PC;4.1223508;3.103;9275.0;11.9742;532.039;1337.0;6116.7;;1.28
PC;5.6604695;4.651;3523.0;8.32101;536.569;1340.0;5711.0;4.04;1.6
PC;16.3425332;3.985;748.0;3.45358;512.943;1325.0;5946.0;4.52;0.95
